5.256361500808948506e+01,5.252525252525252597e+00,3.609999999999999876e-01,6.400000000000000000e+01
5.256317162767788886e+01,5.353535353535353813e+00,7.300000000000000933e-01,1.800000000000000000e+01
5.256361640926478174e+01,5.454545454545454142e+00,4.959999999999999964e-01,7.900000000000000000e+01
5.256344585055766316e+01,5.555555555555555358e+00,5.050000000000000044e-01,5.000000000000000000e+01
5.256234779111470345e+01,5.656565656565656575e+00,7.480000000000001092e-01,3.600000000000000000e+01
5.256339306872690997e+01,5.757575757575757791e+00,8.380000000000000782e-01,3.400000000000000000e+01
5.256363774220564267e+01,5.858585858585858119e+00,9.730000000000000870e-01,7.300000000000000000e+01
5.256348452724647302e+01,5.959595959595959336e+00,8.110000000000000542e-01,2.500000000000000000e+01
5.256362975016413941e+01,6.060606060606060552e+00,4.870000000000000995e-01,8.900000000000000000e+01
5.256363329187878719e+01,6.161616161616161769e+00,1.270000000000000018e-01,9.900000000000000000e+01
5.256357414304765285e+01,6.262626262626262097e+00,5.590000000000000524e-01,1.700000000000000000e+01
5.256354449150454400e+01,6.363636363636363313e+00,3.430000000000000271e-01,8.000000000000000000e+00
5.256301260761301819e+01,6.464646464646464530e+00,4.510000000000000675e-01,7.100000000000000000e+01
5.256335390958430764e+01,6.565656565656565746e+00,5.500000000000000444e-01,3.400000000000000000e+01
5.256355504504147547e+01,6.666666666666666963e+00,5.860000000000000764e-01,9.400000000000000000e+01
5.256359405189486012e+01,6.767676767676767291e+00,3.250000000000000666e-01,5.900000000000000000e+01
5.256363842158971522e+01,6.868686868686868507e+00,1.000000000000000000e+00,3.500000000000000000e+01
5.256243988363901565e+01,6.969696969696969724e+00,1.990000000000000102e-01,8.900000000000000000e+01
5.256318788394735009e+01,7.070707070707070940e+00,9.820000000000000950e-01,8.200000000000000000e+01
5.256336001296025984e+01,7.171717171717171269e+00,9.820000000000000950e-01,8.400000000000000000e+01
5.256349670077733549e+01,7.272727272727272485e+00,7.660000000000000142e-01,3.500000000000000000e+01
5.256324386722967290e+01,7.373737373737373701e+00,5.770000000000000684e-01,9.600000000000000000e+01
5.256305972271093196e+01,7.474747474747474918e+00,2.350000000000000144e-01,6.100000000000000000e+01
5.256300069623986815e+01,7.575757575757575246e+00,5.590000000000000524e-01,9.700000000000000000e+01
5.256359823256494224e+01,7.676767676767676463e+00,8.920000000000000151e-01,6.200000000000000000e+01
5.256200440099757998e+01,7.777777777777777679e+00,9.730000000000000870e-01,5.900000000000000000e+01
5.256318498092039704e+01,7.878787878787878896e+00,5.050000000000000044e-01,7.000000000000000000e+01
5.255800753528542657e+01,7.979797979797979224e+00,2.080000000000000182e-01,4.500000000000000000e+01
5.256318833446797356e+01,8.080808080808081328e+00,5.680000000000000604e-01,4.600000000000000000e+01
5.256287461813138151e+01,8.181818181818181657e+00,7.840000000000000302e-01,4.200000000000000000e+01
5.256299411772577912e+01,8.282828282828281985e+00,5.140000000000000124e-01,8.800000000000000000e+01
5.256289292484366626e+01,8.383838383838384090e+00,6.670000000000000373e-01,1.700000000000000000e+01
5.256258676525170870e+01,8.484848484848484418e+00,7.300000000000000933e-01,9.000000000000000000e+00
5.256211257324829944e+01,8.585858585858586522e+00,1.900000000000000022e-01,1.300000000000000000e+01
5.256331529342180175e+01,8.686868686868686851e+00,1.630000000000000060e-01,6.000000000000000000e+00
5.256295570325409017e+01,8.787878787878787179e+00,3.070000000000000506e-01,5.800000000000000000e+01
5.256328858566726581e+01,8.888888888888889284e+00,9.100000000000000311e-01,7.300000000000000000e+01
5.256268245846887766e+01,8.989898989898989612e+00,9.280000000000000471e-01,1.000000000000000000e+02
5.256242939726098484e+01,9.090909090909089940e+00,6.219999999999999973e-01,6.600000000000000000e+01
5.256163006115851033e+01,9.191919191919192045e+00,6.760000000000000453e-01,8.900000000000000000e+01
5.256319098827405867e+01,9.292929292929292373e+00,8.470000000000000862e-01,8.700000000000000000e+01
5.256209359780941526e+01,9.393939393939394478e+00,2.440000000000000224e-01,6.200000000000000000e+01
5.256340014559671658e+01,9.494949494949494806e+00,2.620000000000000107e-01,4.700000000000000000e+01
5.256255936098661863e+01,9.595959595959595134e+00,7.660000000000000142e-01,1.800000000000000000e+01
5.256365010708172747e+01,9.696969696969697239e+00,2.620000000000000107e-01,4.600000000000000000e+01
5.256363965838164631e+01,9.797979797979797567e+00,2.530000000000000027e-01,5.900000000000000000e+01
5.256359930403201020e+01,9.898989898989899672e+00,3.880000000000000115e-01,8.100000000000000000e+01
5.256319954385749327e+01,1.000000000000000000e+01,9.190000000000000391e-01,5.700000000000000000e+01


[52.563680500599496, 2.121212121212121, 0.6940000000000001, 5]
