5.256324109881892781e+01,4.646464646464646187e+00,4.600000000000000755e-01,2.600000000000000000e+01
5.256344650337459257e+01,4.747474747474747403e+00,8.830000000000001181e-01,4.700000000000000000e+01
5.256311861178323142e+01,4.848484848484848619e+00,1.360000000000000098e-01,2.800000000000000000e+01
5.256326090083966562e+01,4.949494949494949836e+00,7.480000000000001092e-01,1.300000000000000000e+01
5.256333528249126630e+01,5.050505050505050164e+00,1.360000000000000098e-01,8.600000000000000000e+01
5.256336977894039819e+01,5.151515151515151381e+00,7.480000000000001092e-01,9.000000000000000000e+01
5.256300920836902435e+01,5.252525252525252597e+00,5.500000000000000444e-01,8.200000000000000000e+01
5.256363371345932478e+01,5.353535353535353813e+00,6.129999999999999893e-01,3.400000000000000000e+01
5.256340804304927161e+01,5.454545454545454142e+00,5.500000000000000444e-01,4.500000000000000000e+01
5.256331232532839692e+01,5.555555555555555358e+00,7.480000000000001092e-01,1.400000000000000000e+01
5.256338201497085549e+01,5.656565656565656575e+00,7.390000000000001013e-01,2.700000000000000000e+01
5.256367731265302012e+01,5.757575757575757791e+00,7.030000000000000693e-01,1.300000000000000000e+01
5.256268189149059822e+01,5.858585858585858119e+00,2.080000000000000182e-01,8.500000000000000000e+01
5.256361309245068014e+01,5.959595959595959336e+00,5.230000000000000204e-01,5.200000000000000000e+01
5.256317900740333471e+01,6.060606060606060552e+00,9.460000000000000631e-01,4.000000000000000000e+00
5.256329779485811571e+01,6.161616161616161769e+00,3.609999999999999876e-01,7.000000000000000000e+01
5.256280099349157808e+01,6.262626262626262097e+00,7.660000000000000142e-01,6.900000000000000000e+01
5.256302837516172133e+01,6.363636363636363313e+00,1.180000000000000077e-01,4.500000000000000000e+01
5.256314469974594772e+01,6.464646464646464530e+00,6.490000000000000213e-01,9.600000000000000000e+01
5.256342966154871021e+01,6.565656565656565746e+00,8.470000000000000862e-01,6.300000000000000000e+01
5.256283877601298116e+01,6.666666666666666963e+00,5.500000000000000444e-01,3.000000000000000000e+01
5.256367358087304353e+01,6.767676767676767291e+00,4.060000000000000275e-01,1.000000000000000000e+00
5.256336670930264177e+01,6.868686868686868507e+00,9.820000000000000950e-01,6.000000000000000000e+01
5.256340503661873953e+01,6.969696969696969724e+00,1.630000000000000060e-01,1.900000000000000000e+01
5.256261114555589131e+01,7.070707070707070940e+00,7.660000000000000142e-01,9.700000000000000000e+01
5.256355953556685279e+01,7.171717171717171269e+00,4.150000000000000355e-01,3.800000000000000000e+01
5.256347595253058103e+01,7.272727272727272485e+00,6.129999999999999893e-01,9.200000000000000000e+01
5.256364243252355095e+01,7.373737373737373701e+00,5.590000000000000524e-01,2.600000000000000000e+01
5.256300550991700504e+01,7.474747474747474918e+00,5.410000000000000364e-01,8.700000000000000000e+01
5.256352889288427122e+01,7.575757575757575246e+00,1.450000000000000178e-01,7.300000000000000000e+01
5.256359608758187107e+01,7.676767676767676463e+00,4.330000000000000515e-01,9.100000000000000000e+01
5.256349222165982837e+01,7.777777777777777679e+00,7.030000000000000693e-01,7.100000000000000000e+01
5.256295089029666201e+01,7.878787878787878896e+00,1.090000000000000135e-01,1.600000000000000000e+01
5.256268172390106486e+01,7.979797979797979224e+00,3.160000000000000586e-01,8.000000000000000000e+00
5.256278576737725672e+01,8.080808080808081328e+00,1.540000000000000258e-01,3.000000000000000000e+01
5.256363678804153494e+01,8.181818181818181657e+00,5.680000000000000604e-01,2.000000000000000000e+00
5.255773961918285409e+01,8.282828282828281985e+00,6.400000000000000133e-01,4.000000000000000000e+01
5.256279147545567554e+01,8.383838383838384090e+00,8.200000000000000622e-01,9.400000000000000000e+01
5.256317266824699175e+01,8.484848484848484418e+00,6.940000000000000613e-01,2.200000000000000000e+01
5.256329178172317995e+01,8.585858585858586522e+00,7.210000000000000853e-01,3.700000000000000000e+01
5.256273254249167337e+01,8.686868686868686851e+00,4.959999999999999964e-01,1.100000000000000000e+01
5.256293133157632980e+01,8.787878787878787179e+00,1.090000000000000135e-01,6.500000000000000000e+01
5.256356751129014526e+01,8.888888888888889284e+00,3.070000000000000506e-01,9.700000000000000000e+01
5.256329866183365596e+01,8.989898989898989612e+00,1.450000000000000178e-01,6.500000000000000000e+01
5.256276390380936903e+01,9.090909090909089940e+00,1.900000000000000022e-01,9.800000000000000000e+01
5.256329341056105875e+01,9.191919191919192045e+00,6.039999999999999813e-01,6.000000000000000000e+00
5.256340108256147658e+01,9.292929292929292373e+00,3.340000000000000746e-01,9.500000000000000000e+01
5.256156207424051274e+01,9.393939393939394478e+00,3.790000000000000036e-01,4.000000000000000000e+01
5.256232289472098529e+01,9.494949494949494806e+00,5.320000000000000284e-01,6.500000000000000000e+01
5.256338445781553048e+01,9.595959595959595134e+00,8.200000000000000622e-01,5.600000000000000000e+01
5.256337666236280626e+01,9.696969696969697239e+00,5.860000000000000764e-01,2.300000000000000000e+01
5.256330989582686186e+01,9.797979797979797567e+00,3.609999999999999876e-01,9.800000000000000000e+01
5.256299611978533903e+01,9.898989898989899672e+00,4.959999999999999964e-01,8.100000000000000000e+01
5.256068714289349941e+01,1.000000000000000000e+01,7.030000000000000693e-01,5.800000000000000000e+01


[52.563680552066515, 0.9090909090909091, 0.19, 72]
